1	3230	-560
2	3230	-523
3	3230	-486
4	3231	-445
5	3230	-406
6	3231	-369
7	3231	-331
8	3231	-291
9	3230	-253
10	3230	-216
11	3192	-565
12	3192	-525
13	3190	-485
14	3192	-447
15	3191	-409
16	3191	-369
17	3190	-329
18	3191	-294
19	3191	-255
20	3192	-216
21	3200	-140
22	3201	-101
23	3201	-62
24	3200	-22
25	3202	20
26	3200	54
27	3200	94
28	3202	132
29	3200	172
30	3200	810
31	3162	-141
32	3161	-103
33	3161	-60
34	3161	-22
35	3162	-9
36	3163	56
37	3162	94
38	3161	131
39	3162	170
40	3161	808
41	3201	946
42	3203	1034
43	3123	943
44	3124	1029
45	3102	1003
46	3200	1098
47	3199	1137
48	3231	1158
49	3201	1178
50	3200	1216
51	3229	1237
52	3201	1254
53	3200	1292
54	3200	1331
55	3201	1370
56	3199	1409
57	3204	1450
58	3159	1098
59	3162	1138
60	3162	1178
61	3161	1213
62	3163	1255
63	3161	1293
64	3163	1330
65	3161	1369
66	3159	1411
67	3161	1446
68	3162	17
69	3201	1507
70	3200	1548
71	3201	1581
72	3201	1619
73	3199	1656
74	3200	1698
75	3200	1738
76	3200	1781
77	3199	1820
78	3200	1856
79	3160	1506
80	3160	1543
81	3163	1586
82	3161	1621
83	3161	1659
84	3161	1698
85	3162	1737
86	3161	1775
87	3162	1821
88	3162	1853
89	3200	2067
90	3198	2102
91	3199	2143
92	3201	2183
93	3200	2221
94	3201	2262
95	3200	2299
96	3200	2337
97	3201	2376
98	3200	2414
99	3160	2066
100	3160	2105
101	3161	2144
102	3161	2184
103	3163	2222
104	3160	2259
105	3161	2297
106	3160	2338
107	3161	2372
108	3200	2411
109	3200	2491
110	3172	2512
111	3132	2491
112	3188	2167
113	3162	2676
114	3132	2618
115	3161	2903
116	3161	2983
117	3199	3041
118	3200	3083
119	3199	3117
120	3199	3085
121	3199	3195
122	3198	3834
123	3199	3874
124	3198	3912
125	3198	3950
126	3197	3989
127	3199	4027
128	3200	4064
129	3264	4074
130	3265	4115
131	3198	4163
132	3198	4396
133	3197	4394
134	3098	-561
135	3097	-484
136	3116	-409
137	3096	-60
138	3104	1437
139	3104	1583
140	3103	1680
141	3094	2221
142	3104	2317
143	3114	2345
144	3133	2374
145	3120	3100
146	3121	3147
147	3152	3198
148	3112	3194
149	3083	3196
150	3042	3195
151	3163	3892
152	3161	3932
153	3161	3969
154	3160	4009
155	3132	4067
156	3101	4221
157	3099	4452
158	3181	4540
159	3101	4540
160	3023	4545
161	3021	-605
162	3144	-582
163	3049	-575
164	3009	-552
165	3059	-506
166	3058	-466
167	3059	-429
168	3058	-392
169	3057	-352
170	3060	-315
171	3059	-275
172	3059	-232
173	2945	-508
174	2943	-469
175	2943	-430
176	2941	-388
177	2938	-352
178	2944	-312
179	2941	-354
180	2941	-238
181	2971	-330
182	2971	-275
183	2885	-564
184	2924	-546
185	2894	-351
186	2990	-207
187	3041	-189
188	3059	-159
189	3060	-100
190	3060	-62
191	3058	-23
192	3059	18
193	3060	56
194	3061	101
195	3058	133
196	3059	172
197	2982	-161
198	2992	-79
199	2981	170
200	2943	-103
201	2942	-64
202	2943	-21
203	2942	15
204	2942	57
205	2943	91
206	2943	134
207	2941	171
208	2942	808
209	2943	847
210	2940	877
211	3017	847
212	3020	916
213	2970	1004
214	2929	1003
215	3056	1042
216	3058	1082
217	3056	1118
218	3057	1159
219	3056	1200
220	3057	1236
221	3057	1272
222	3057	1314
223	3016	1137
224	3017	1195
225	3024	1273
226	2998	1314
227	2958	1214
228	2942	1040
229	2940	1079
230	2941	1121
231	2940	1156
232	2939	1195
233	2939	1231
234	2940	1272
235	2940	1311
236	2901	1342
237	2940	1358
238	2940	1398
239	2912	1436
240	3028	1435
241	3043	1484
242	3067	1524
243	3066	1560
244	3065	1601
245	3067	1640
246	3065	1679
247	3065	1728
248	3066	1755
249	3066	1794
250	3065	1836
251	3067	1873
252	3046	1486
253	3017	1525
254	3028	1715
255	3018	1756
256	2948	1524
257	2950	1561
258	2952	1600
259	2950	1640
260	2950	1677
261	2951	1717
262	2951	1756
263	2951	1798
264	2949	1832
265	2950	1874
