1	2830	-1360
2	2830	-1323
3	2830	-1286
4	2831	-1245
5	2830	-1206
6	2831	-1169
7	2831	-1131
8	2831	-1091
9	2830	-1053
10	2830	-1016
11	2792	-1365
12	2792	-1325
13	2790	-1285
14	2792	-1247
15	2791	-1209
16	2791	-1169
17	2790	-1129
18	2791	-1094
19	2791	-1055
20	2792	-1016
21	2800	-940
22	2801	-901
23	2801	-862
24	2800	-822
25	2802	-780
26	2800	-746
27	2800	-706
28	2802	-668
29	2800	-628
30	2800	-590
31	2762	-941
32	2761	-903
33	2761	-860
34	2761	-822
35	2762	-809
36	2763	-744
37	2762	-706
38	2761	-669
39	2762	-630
40	2761	-592
41	2801	-454
42	2803	-366
43	2723	-457
44	2724	-371
45	2702	-397
46	2800	-302
47	2799	1137
48	2831	1158
49	2801	1178
50	2800	1216
51	2829	1237
52	2801	1254
53	2800	1292
54	2800	1331
55	2801	1370
56	2799	1409
57	2804	1450
58	2759	-302
59	2762	1138
60	2762	1178
61	2761	1213
62	2763	1255
63	2761	1293
64	2763	1330
65	2761	1369
66	2759	1411
67	2761	1446
68	2762	-783
69	2801	1507
70	2800	1548
71	2801	1581
72	2801	1619
73	2799	1656
74	2800	1698
75	2800	1738
76	2800	1781
77	2799	1820
78	2800	1856
79	2760	1506
80	2760	1543
81	2763	1586
82	2761	1621
83	2761	1659
84	2761	1698
85	2762	1737
86	2761	1775
87	2762	1821
88	2762	1853
89	2800	2067
90	2798	2102
91	2799	2143
92	2801	2183
93	2800	2221
94	2801	2262
95	2800	2299
96	2800	2337
97	2801	2376
98	2800	2414
99	2760	2066
100	2760	2105
101	2761	2144
102	2761	2184
103	2763	2222
104	2760	2259
105	2761	2297
106	2760	2338
107	2761	2372
108	2800	2411
109	2800	2491
110	2772	2512
111	2732	2491
112	2788	2167
113	2762	2676
114	2732	2618
115	2761	2903
116	2761	2983
117	2799	3041
118	2800	3083
119	2799	3117
120	2799	3085
121	2799	3195
122	2798	3234
123	2799	3274
124	2798	3312
125	2798	3350
126	2797	3389
127	2799	3427
128	2800	3464
129	2864	3474
130	2865	3515
131	2798	3563
132	2798	3796
133	2797	3794
134	2698	-1361
135	2697	-1284
136	2716	-1209
137	2696	-860
138	2704	1437
139	2704	1583
140	2703	1680
141	2694	2221
142	2704	2317
143	2714	2345
144	2733	2374
145	2720	3100
146	2721	3147
147	2752	3198
148	2712	3194
149	2683	3196
150	2642	3195
151	2763	3292
152	2761	3332
153	2761	3369
154	2760	3409
155	2732	3467
156	2701	3621
157	2699	3852
158	2781	3940
159	2701	3940
160	2623	3945
161	2621	-1405
162	2744	-1382
163	2649	-1375
164	2609	-1352
165	2659	-1306
166	2658	-1266
167	2659	-1229
168	2658	-1192
169	2657	-1152
170	2660	-1115
171	2659	-1075
172	2659	-1032
173	2545	-1308
174	2543	-1269
175	2543	-1230
176	2541	-1188
177	2538	-1152
178	2544	-1112
179	2541	-1154
180	2541	-1038
181	2571	-1130
182	2571	-1075
183	2485	-1364
184	2524	-1346
185	2494	-1151
186	2590	-1007
187	2641	-989
188	2659	-959
189	2660	-900
190	2660	-862
191	2658	-823
192	2659	-782
193	2660	-744
194	2661	-699
195	2658	-667
196	2659	-628
197	2582	-961
198	2592	-879
199	2581	-630
200	2543	-903
201	2542	-864
202	2543	-821
203	2542	-785
204	2542	-743
205	2543	-709
206	2543	-666
207	2541	-629
208	2542	-592
209	2543	-553
210	2540	-523
211	2617	-553
212	2620	-484
213	2570	-396
214	2529	-397
215	2656	-358
216	2658	-318
217	2656	1118
218	2657	1159
219	2656	1200
220	2657	1236
221	2657	1272
222	2657	1314
223	2616	1137
224	2617	1195
225	2624	1273
226	2598	1314
227	2558	1214
228	2542	-360
229	2540	-321
230	2541	1121
231	2540	1156
232	2539	1195
233	2539	1231
234	2540	1272
235	2540	1311
236	2501	1342
237	2540	1358
238	2540	1398
239	2512	1436
240	2628	1435
241	2643	1484
242	2667	1524
243	2666	1560
244	2665	1601
245	2667	1640
246	2665	1679
247	2665	1728
248	2666	1755
249	2666	1794
250	2665	1836
251	2667	1873
252	2646	1486
253	2617	1525
254	2628	1715
255	2618	1756
256	2548	1524
257	2550	1561
258	2552	1600
259	2550	1640
260	2550	1677
261	2551	1717
262	2551	1756
263	2551	1798
264	2549	1832
265	2550	1874
266	2579	1893
267	2665	1935
268	2647	1991
269	2667	2025
270	2667	2064
271	2667	2104
272	2665	2139
273	2666	2178
274	2665	2220
275	2665	2254
276	2548	2258
277	2549	2218
278	2549	2180
279	2550	2141
280	2549	2103
281	2548	2064
282	2548	2025
283	2538	1987
284	2590	2333
285	2666	2328
286	2667	2394
287	2667	2432
288	2666	2470
289	2666	2508
290	2665	2550
291	2665	2586
292	2666	2626
293	2549	2393
294	2548	2431
295	2549	2473
296	2548	2512
297	2546	2548
298	2550	2591
299	2548	2627
300	2687	2716
301	2686	2868
302	2647	2711
303	2645	2866
304	2643	2906
305	2645	2984
306	2604	2905
307	2605	3109
308	2605	3136
309	2606	3290
310	2606	3333
311	2606	3368
312	2604	3410
313	2568	3037
314	2568	3079
315	2568	3119
316	2567	3157
317	2566	3195
318	2567	3234
319	2568	3274
320	2566	3310
321	2568	3350
322	2566	3386
323	2567	3428
324	2568	3466
325	2352	-1311
326	2348	-1275
327	2349	-1232
328	2349	-1192
329	2350	-1156
330	2349	-1114
331	2350	-1078
332	2400	-1067
333	2466	-1077
334	2406	-1193
335	2378	-1232
336	2417	-1270
337	2397	-1330
338	2468	-1117
339	2467	-1158
340	2494	-1155
341	2467	-1192
342	2462	-1232
343	2465	-1271
344	2465	-1310
345	2421	-1017
346	2377	-951
347	2458	-1008
348	2468	-933
349	2507	-839
350	2351	-866
351	2352	-826
352	2350	-786
353	2350	-748
354	2352	-709
355	2350	-673
356	2351	-632
357	2467	-635
358	2466	-671
359	2466	-708
360	2466	-751
361	2466	-787
362	2466	-826
363	2467	-860
364	2513	-828
365	2350	-573
366	2418	-564
367	2438	-525
368	2475	-567
369	2495	-459
370	2388	-458
371	2348	-460
372	2475	-392
373	2466	-362
374	2351	-360
375	2350	-325
376	2349	1114
377	2347	1152
378	2349	1192
379	2349	1232
380	2348	1270
381	2348	1307
382	2388	1209
383	2408	1116
384	2468	1310
385	2466	1269
386	2465	1232
387	2484	1212
388	2465	1190
389	2465	1158
390	2462	1112
391	2466	-325
392	2367	1354
393	2380	1433
394	2338	1452
395	2415	1482
396	2436	1431
397	2425	1394
398	2426	1358
399	2465	1471
400	2473	1373
401	2321	1522
402	2320	1557
403	2320	1598
404	2318	1638
405	2320	1673
406	2321	1717
407	2322	1755
408	2321	1794
409	2321	1832
410	2322	1872
411	2349	1831
412	2377	1870
413	2378	1830
414	2378	1789
415	2378	1752
416	2378	1714
417	2377	1679
418	2376	1637
419	2378	1597
420	2378	1558
421	2380	1524
422	2525	1880
423	2493	1868
424	2495	1830
425	2493	1791
426	2492	1753
427	2493	1714
428	2491	1676
429	2492	1634
430	2493	1601
431	2494	1559
432	2494	1349
433	2378	2022
434	2379	2059
435	2377	2099
436	2379	2137
437	2377	2177
438	2379	2218
439	2379	2254
440	2454	2041
441	2474	1953
442	2495	2288
443	2493	2255
444	2494	2218
445	2491	2176
446	2492	2138
447	2493	2100
448	2493	2061
449	2495	2022
450	2377	2388
451	2378	2425
452	2377	2468
453	2376	2501
454	2377	2547
455	2379	2586
456	2378	2624
457	2378	2663
458	2406	2428
459	2437	2505
460	2448	2624
461	2495	2665
462	2495	2623
463	2495	2585
464	2493	2547
465	2493	2506
466	2495	2468
467	2494	2429
468	2494	2391
469	2379	2749
470	2377	2786
471	2377	2825
472	2375	2865
473	2378	2903
474	2376	2943
475	2377	2981
476	2446	2769
477	2436	2729
478	2529	2979
479	2515	3013
480	2494	2982
481	2491	2942
482	2491	2902
483	2492	2865
484	2492	2825
485	2493	2786
486	2493	2748
487	2531	2827
488	2531	2787
489	2530	2710
490	2376	3057
491	2376	3095
492	2376	3136
493	2378	3175
494	2377	3212
495	2377	3251
496	2375	3288
497	2377	3328
498	2378	3368
499	2376	3408
500	2424	3426
501	2454	3444
502	2494	3403
503	2495	3368
504	2493	3326
505	2492	3286
506	2493	3248
507	2493	3210
508	2493	3170
509	2492	3127
510	2494	3095
511	2495	3059
512	2390	3550
513	2385	3695
514	2504	3813
515	2268	3813
516	2150	-1309
517	2150	-1271
518	2149	-1235
519	2147	-1191
520	2149	-1156
521	2147	-1118
522	2149	-1077
523	2179	-1157
524	2191	-1334
525	2228	-1324
526	2227	-1292
527	2218	-1097
528	2240	-1059
529	2267	-1075
530	2268	-1118
531	2326	-1094
532	2267	-1157
533	2302	-1177
534	2265	-1197
535	2305	-1212
536	2264	-1233
537	2267	-1273
538	2265	-1313
539	2303	-1328
540	2111	-972
541	2111	-934
542	2187	-974
543	2246	-914
544	2266	-936
545	2317	-932
546	2229	-994
547	2150	-866
548	2149	-827
549	2147	-789
550	2144	-749
551	2150	-709
552	2148	-672
553	2148	-552
554	2128	-593
555	2178	-789
556	2188	-758
557	2225	-885
558	2225	-845
559	2233	-672
560	2303	-633
561	2267	-633
562	2266	-670
